Influencer_ID,Influencer_Name,Platform,Subscribers,Post_Categories,Country,Visits,Likes,Comments,Engagement_Rate(%),Profile_Link
INF00161,infobellstelugurhymes,YouTube,30200000,Educación,Unknown,295700,2600,0,0.008609271523178808,http://youtube.com/channel/UCHvoq_rGmOKJKGId1nD1V4Q
INF00162,MashaOso,YouTube,30100000,Unknown,Unknown,387700,2600,0,0.008637873754152824,http://youtube.com/channel/UCuSo4gcgxJRf4Bzu43wwVyg
INF00163,ashishchanchlanivines,YouTube,30100000,"Películas, Humor",India,0,0,0,0.0,http://youtube.com/channel/UC7eHZXheF8nVOfwB2PEslMw
INF00164,ultrarecords,YouTube,30000000,Música y baile,Estados Unidos,20200,596,15,0.0020366666666666667,http://youtube.com/channel/UC4rasfm9J-X4jNl9SvXp8xA
INF00165,AlejoIgoa,YouTube,29800000,Animación,Argentina,5200000,257400,1700,0.8694630872483221,http://youtube.com/channel/UCZs0WwC0Dn_noiQE2BHSTKg
INF00166,adityamusic,YouTube,29500000,Música y baile,India,11100,243,6,0.0008440677966101694,http://youtube.com/channel/UCNApqoVYJbYSrni4YsbXzyQ
INF00167,GoldminesDishoom,YouTube,29400000,"Películas, Videojuegos",Unknown,9100,114,0,0.00038775510204081627,http://youtube.com/channel/UCu7Hg0f3rxqZ6qs-188ZbjQ
INF00168,LeoNataFamily,YouTube,29400000,Unknown,Estados Unidos,1300000,24400,36,0.0831156462585034,http://youtube.com/channel/UCMsPm8-25ygqRrRe9_s1WFw
INF00169,KidsRomaShow,YouTube,29000000,"Animación, Juguetes",Unknown,1700000,2800,0,0.009655172413793104,http://youtube.com/channel/UCx790OVgpTC1UVBQIqu3gnQ
INF00170,LankyBox,YouTube,29000000,"Animación, Videojuegos",Estados Unidos,232200,4300,180,0.015448275862068966,http://youtube.com/channel/UCSf0s2ogUVYpJPuzW1zpAOg
INF00171,DrakeOfficial,YouTube,28900000,Música y baile,Estados Unidos,991800,30800,2300,0.11453287197231833,http://youtube.com/channel/UCByOQJjav0CUDwxCk-jVNRQ
INF00172,CrazyXYZ,YouTube,28700000,Unknown,India,5800000,362200,9100,1.2937282229965157,http://youtube.com/channel/UCebC4x5l2-PQxg46Ucv9CsA
INF00173,mujjuu___14,YouTube,28600000,Unknown,India,2600000,77500,78,0.27125174825174825,http://youtube.com/channel/UCHUu2HAnogpaK2UmTSJT8jg
INF00174,DanTDM,YouTube,28500000,"Animación, Videojuegos",Estados Unidos,910100,30800,1900,0.11473684210526315,http://youtube.com/channel/UCS5Oz6CHmeoF7vSad0qqXfw
INF00175,bouncepatrol,YouTube,28400000,Música y baile,Unknown,433900,5400,0,0.019014084507042252,http://youtube.com/channel/UC56cowXhoqRWHeqfSJkIQaA
INF00176,JYPEntertainment,YouTube,28300000,Música y baile,Estados Unidos,334100,7700,762,0.029901060070671382,http://youtube.com/channel/UCaO6TYtlC8U5ttz62hTrZgg
INF00177,toycantando,YouTube,28300000,"Música y baile, Animación",Unknown,171800,4600,0,0.01625441696113074,http://youtube.com/channel/UC2xjgvWb9cx5F637XjsUNxw
INF00178,nickjr,YouTube,28200000,"Animación, Juguetes",Unknown,320400,291,0,0.0010319148936170212,http://youtube.com/channel/UCUe6ZpY6TJ0no8jI4l2iLxw
INF00179,kimpro828,YouTube,28200000,Unknown,Indonesia,952300,31600,188,0.11272340425531914,http://youtube.com/channel/UCiVs2pnGW5mLIc1jS2nxhjg
INF00180,NichLmao,YouTube,28200000,Vlogs diarios,Estados Unidos,3000000,171800,1200,0.6134751773049645,http://youtube.com/channel/UC6VAIqNQBc7ggiqvsOHOBqw
INF00181,SandeepSeminars,YouTube,28100000,Vlogs diarios,India,214300,12400,724,0.04670462633451957,http://youtube.com/channel/UCBqFKDipsnzvJdt6UT0lMIg
INF00182,GoldminesBollywood,YouTube,28000000,Unknown,India,9400,60,3,0.000225,http://youtube.com/channel/UCOF23vGxkbhN4wl7ROrgXsA
INF00183,brentrivera,YouTube,28000000,"Videojuegos, Humor",Estados Unidos,3700000,84500,15000,0.35535714285714287,http://youtube.com/channel/UC56D-IHcUvLVFTX_8NpQMXg
INF00184,SpiderSlack,YouTube,28000000,Unknown,Brasil,472300,39000,104,0.13965714285714287,http://youtube.com/channel/UCtiddfzHXNevG-yYe5vc_4Q
INF00185,MarkRober,YouTube,28000000,Ciencia y tecnología,Estados Unidos,20400000,576800,9100,2.0925,http://youtube.com/channel/UCY1kMZp36IQSyNx_9h4mpCg
INF00186,dbillions,YouTube,27900000,"Música y baile, Animación",Unknown,1500000,645,0,0.002311827956989247,http://youtube.com/channel/UCi3onjs7UU2Z64i3RrVci-Q
INF00187,wizkhalifa,YouTube,27900000,Música y baile,Estados Unidos,21100,1600,70,0.005985663082437275,http://youtube.com/channel/UCVp3nfGRxmMadNDuVbJSk8A
INF00188,DanielLaBelle,YouTube,27800000,Unknown,Estados Unidos,3100000,190100,742,0.6864820143884892,http://youtube.com/channel/UCb8vrqP8Z7Oz9ZTYvUtjUHQ
INF00189,indosiar,YouTube,27600000,"Música y baile, Películas",Indonesia,30200,417,25,0.001601449275362319,http://youtube.com/channel/UCYqOeAXJm8yV9sJ8Ud3cR7A
INF00190,kidstv,YouTube,27600000,Juguetes,Unknown,84800,60,0,0.00021739130434782607,http://youtube.com/channel/UC7Pq3Ko42YpkCB_Q4E981jw
INF00191,renatogarciayoutuber,YouTube,27500000,"Películas, Animación",Brasil,774100,73800,1600,0.27418181818181814,http://youtube.com/channel/UChMJkHCD2wdvSO7CMOuLR-w
INF00192,ThatLittlePuff,YouTube,27400000,Unknown,Estados Unidos,490000,38300,188,0.14046715328467152,http://youtube.com/channel/UClFN9LShD_Pv0wnSeUKbUZw
INF00193,Netflix,YouTube,27300000,"Películas, Animación",Estados Unidos,140500,2500,128,0.009626373626373627,http://youtube.com/channel/UCWOA1ZGywLbqmigxE4Qlvuw
INF00194,RaffyTulfoInAction,YouTube,27100000,Noticias y Política,Filipinas,443200,7100,565,0.028284132841328413,http://youtube.com/channel/UCxhygwqQ1ZMoBGQM2yEcNug
INF00195,enchufetv,YouTube,27100000,Unknown,Ecuador,22900,1700,11,0.006313653136531365,http://youtube.com/channel/UCoGDh1Xa3kUCpok24JN5DKA
INF00196,Azhan5star,YouTube,26800000,Unknown,India,2000000,91600,463,0.3435186567164179,http://youtube.com/channel/UCY-at5vWhDoMJ8y0kIPFwDA
INF00197,worldstarhiphop,YouTube,26700000,Música y baile,Estados Unidos,39100,892,144,0.0038801498127340826,http://youtube.com/channel/UC-yXuc1__OzjwpsJPlxYUCQ
INF00198,AGT,YouTube,26700000,"Música y baile, Películas",Estados Unidos,374600,5400,105,0.020617977528089887,http://youtube.com/channel/UCT2X19JJaJGUN7mrYuImANQ
INF00199,TheLallantop,YouTube,26700000,Noticias y Política,India,22000,525,14,0.0020187265917602994,http://youtube.com/channel/UCx8Z14PpntdaxCt2hakbQLQ
INF00200,Tilak,YouTube,26600000,Unknown,Unknown,0,0,0,0.0,http://youtube.com/channel/UCFMFB7_Ik8jBnCwSuh295wA
INF00201,smosh,YouTube,26500000,"Películas, Humor",Estados Unidos,142200,10900,163,0.041747169811320754,http://youtube.com/channel/UCY30JRSgfhYXA6i6xX1erWg
INF00202,dianaromahin,YouTube,26500000,"Animación, Juguetes",Unknown,64800,216,0,0.0008150943396226415,http://youtube.com/channel/UC5ma-WCc8jNCV0WyRnfbHTg
INF00203,topperguild,YouTube,26500000,"Animación, Humor",Estados Unidos,1800000,105900,993,0.4033698113207547,http://youtube.com/channel/UCPuEAY09CtdTzFNWuqVZgDw
INF00204,beyonce,YouTube,26500000,Música y baile,Estados Unidos,1100000,62600,3000,0.24754716981132074,http://youtube.com/channel/UCuHzBCaKmtaLcRAOoazhCPA
INF00205,abp_live,YouTube,26400000,Noticias y Política,India,2000,40,0,0.00015151515151515152,http://youtube.com/channel/UCmphdqZNmqL72WJ2uyiNw5w
INF00206,TsurikiShow,YouTube,26400000,Unknown,India,221000,4100,5,0.015549242424242425,http://youtube.com/channel/UCymK_3BWUcoYVVf5D_GmACQ
INF00207,ishaanali11,YouTube,26300000,Vlogs diarios,India,3300000,227200,402,0.8654068441064638,http://youtube.com/channel/UCN4NflpHqLeHQZ91kTUVCBw
INF00208,TuzelityOfficial,YouTube,26300000,Unknown,India,1300000,47700,397,0.18287832699619772,http://youtube.com/channel/UCVRqK0tS3B8pVog1HwCR4pg
INF00209,mariliamendoncareal,YouTube,26300000,Música y baile,Brasil,78100,8900,260,0.03482889733840304,http://youtube.com/channel/UCwfEOn0O1DWcyTgzVVu28ig
INF00210,1MILLION_Dance,YouTube,26200000,Unknown,India,19000,1400,11,0.005385496183206107,http://youtube.com/channel/UCw8ZhLPdQ0u_Y-TLKd61hGA
INF00211,unknownboyvarun,YouTube,26200000,Música y baile,India,1900000,152600,160,0.5830534351145038,http://youtube.com/channel/UC4DLvb5xZ9OLcVM1KC_R97g
INF00212,wbkids,YouTube,26200000,"Películas, Animación",Unknown,47600,774,0,0.0029541984732824426,http://youtube.com/channel/UC9trsD1jCTXXtN3xIOIU8gg
INF00213,sagawa,YouTube,26200000,Unknown,Estados Unidos,377200,12200,51,0.046759541984732825,http://youtube.com/channel/UCWaOde99oeUVoXbIj3SNu9g
INF00214,postmalone,YouTube,26200000,Música y baile,Estados Unidos,511000,28800,687,0.11254580152671755,http://youtube.com/channel/UCeLHszkByNZtPKcaVXOCOQQ
INF00215,davidguetta,YouTube,26200000,Música y baile,Brasil,34100,2300,177,0.009454198473282443,http://youtube.com/channel/UC1l7wYrva1qCH-wgqcHaaRg
INF00216,VanossGaming,YouTube,26000000,"Animación, Videojuegos",Estados Unidos,1100000,49700,785,0.19417307692307692,http://youtube.com/channel/UCKqH_9mk1waLgBiL2vT5b9g
INF00217,LosPolinesios,YouTube,26000000,"Música y baile, Películas",México,2800000,120300,1900,0.47000000000000003,http://youtube.com/channel/UCs8qka8tfhdc69wzXYdtZ3A
INF00218,danrhodes,YouTube,26000000,"Películas, Humor",Estados Unidos,207600,9500,117,0.03698846153846154,http://youtube.com/channel/UC6D1L2vxEAg_Vi0JSxMBDgA
INF00219,RansEntertainment,YouTube,25800000,Películas,Indonesia,475600,14900,398,0.059294573643410856,http://youtube.com/channel/UCvA9_f5Lwk-poMynabtrZPg
INF00220,ChrisBrownTV,YouTube,25800000,Música y baile,Estados Unidos,460100,13900,645,0.05637596899224806,http://youtube.com/channel/UCcYrdFJF7hmPXRNaWdrko4w
INF00221,coldplay,YouTube,25800000,Música y baile,Estados Unidos,92600,5900,177,0.023554263565891475,http://youtube.com/channel/UCDPM_n1atn2ijUwHd0NNRQw
INF00222,alfredolarin,YouTube,25700000,Unknown,El Salvador,9800000,538100,2500,2.103501945525292,http://youtube.com/channel/UCd5ApCORQsMOZZz5E9oVeFA
INF00223,DangalTVChannel,YouTube,25600000,Unknown,India,58600,1400,8,0.0055000000000000005,http://youtube.com/channel/UCNzmmbXIbMzlqE8nD1PBXfg
INF00224,suntv,YouTube,25600000,Unknown,India,14800,443,2,0.00173828125,http://youtube.com/channel/UCBnxEdpoZwstJqC1yZpOjRA
INF00225,TRANS7Official,YouTube,25500000,"Películas, Humor",Indonesia,4200,94,3,0.00038039215686274514,http://youtube.com/channel/UC24_Z2L-8Ki183AI9zJJzNQ
INF00226,Priyal_Kukreja,YouTube,25500000,Vlogs diarios,India,6100000,167800,455,0.6598235294117647,http://youtube.com/channel/UCzEAWIWMigRBbulQ6yVlilg
INF00227,PenMovies,YouTube,25400000,"Películas, Animación",India,283900,12200,188,0.04877165354330709,http://youtube.com/channel/UC3ar28GS6o1p0m_wabfk2zw
INF00228,MartaAndRustam,YouTube,25400000,Unknown,India,14100000,200900,101,0.7913425196850393,http://youtube.com/channel/UCm-Qr3k89gtXcuv2jL29XFw
INF00229,AmiRodrigueZZ,YouTube,25400000,"Animación, Humor",Colombia,2000000,89900,237,0.35487007874015747,http://youtube.com/channel/UCwohKbRK2QnojtLh3p7xwaA
INF00230,PrestonYT,YouTube,25400000,"Videojuegos, Humor",Estados Unidos,3000000,126700,332,0.5001259842519685,http://youtube.com/channel/UC70Dib4MvFfT1tU6MqeyHpQ
INF00231,kidschannelindia,YouTube,25300000,Música y baile,Unknown,59200,304,0,0.0012015810276679842,http://youtube.com/channel/UCR1hQY5sz5NEYofdv09XimA
INF00232,Yoeslan,YouTube,25300000,Unknown,India,3300000,58800,113,0.23285770750988144,http://youtube.com/channel/UCVtD5iA4rUuOK5cQrB_o4ow
INF00233,alanbecker,YouTube,25200000,"Animación, Videojuegos",Estados Unidos,4600000,413900,24000,1.7376984126984125,http://youtube.com/channel/UCbKWv2x9t6u8yZoB3KcPtnw
INF00234,WatchMojo,YouTube,25200000,"Películas, Animación",Estados Unidos,25500,930,112,0.004134920634920635,http://youtube.com/channel/UCaWd5_7JhbQBe4dknZhsHJg
INF00235,shfashowindia,YouTube,25100000,Vlogs diarios,Unknown,1400000,6100,0,0.024302788844621514,http://youtube.com/channel/UCNvYCW3cMbkWy2g2v4Wb6xw
INF00236,DianaRomaARA,YouTube,25000000,Animación,Unknown,897600,2900,0,0.0116,http://youtube.com/channel/UCtm3DGXkWqAUQZMHl97SVxA
INF00237,dianaromaen,YouTube,25000000,"Animación, Juguetes",Unknown,467500,854,0,0.0034159999999999998,http://youtube.com/channel/UCl_P0sCqxOdQpMwuajdXkRg
INF00238,ChloeTing,YouTube,25000000,"Fitness, Salud y autoayuda",Estados Unidos,165400,5100,271,0.021484,http://youtube.com/channel/UCCgLoMYIyP0U56dEhEL1wXQ
INF00239,likenastyaae,YouTube,24900000,Unknown,Unknown,728400,3800,0,0.015261044176706828,http://youtube.com/channel/UC3I1iohrGzxep0p8r1Osw3w
INF00240,goldmineshindi,YouTube,24900000,Unknown,India,9100,95,2,0.0003895582329317269,http://youtube.com/channel/UCs570zdFq_NNA5OcV8chnHw
INF00241,StokesTwins,YouTube,24900000,"Videojuegos, Humor",Estados Unidos,8100000,156300,7800,0.6590361445783133,http://youtube.com/channel/UCbp9MyKCTEww4CxEzc_Tp0Q
INF00242,rug,YouTube,24800000,"Videojuegos, Humor",Estados Unidos,2700000,75000,3300,0.3157258064516129,http://youtube.com/channel/UCilwZiBBfI9X6yiZRzWty8Q
INF00243,Venus_Movies,YouTube,24800000,Unknown,India,10500,133,5,0.0005564516129032258,http://youtube.com/channel/UCpcsv3Ow-8IhoUGDEfPetsQ
INF00244,1theK,YouTube,24800000,Música y baile,Indonesia,11700,798,48,0.0034112903225806453,http://youtube.com/channel/UCweOkPb1wVVH0Q0Tlj4a5Pw
INF00245,netdmuzik,YouTube,24700000,Música y baile,Turquía,6400,169,33,0.0008178137651821862,http://youtube.com/channel/UCR5wZcXtOUka8jTA57flzMg
INF00246,BeatboxJCOP,YouTube,24700000,Unknown,India,4200000,0,755,0.00305668016194332,http://youtube.com/channel/UCdX5KXiCTPYWYZscfphgQ4g
INF00247,realfoolsshorts63,YouTube,24600000,Unknown,Unknown,26700000,807900,2100,3.2926829268292686,http://youtube.com/channel/UCgKEvLp8DXCTMq4QY6wW7bw
INF00248,MayaAndMary,YouTube,24600000,Animación,Unknown,109600,0,0,0.0,http://youtube.com/channel/UC50vBAtklUoJF1Wx5q0pmuw
INF00249,capitanyolotroll,YouTube,24500000,"Animación, Humor",México,774200,21000,368,0.08721632653061225,http://youtube.com/channel/UCQ8TuCvcDMepleXFyOQfyOQ
INF00250,UltraMovieParlour,YouTube,24400000,Unknown,India,56800,475,17,0.002016393442622951,http://youtube.com/channel/UCYauDsl-rswjQGpA0_-Z9Pw
INF00251,DJSnake,YouTube,24300000,Música y baile,India,27900,2300,101,0.009880658436213993,http://youtube.com/channel/UC_x8HoD18XJkILQBreVENUQ
INF00252,PeppaPigEspanolLatinoOficial,YouTube,24300000,"Películas, Juguetes",Unknown,878900,2800,0,0.011522633744855966,http://youtube.com/channel/UCrreHSUa5rnuCVDeO8dX4eA
INF00253,juandediospantojaa,YouTube,24200000,"Música y baile, Películas",México,7200000,223200,6900,0.9508264462809918,http://youtube.com/channel/UCzoUWqjCbcfWFdOMvoep8FA
INF00254,dednahype,YouTube,24200000,Unknown,Estados Unidos,349100,7700,18,0.031892561983471075,http://youtube.com/channel/UCNRl8nOCoUvki2FNFxQZgEg
INF00255,ZachKing,YouTube,24200000,"Películas, Humor",Estados Unidos,12100000,598500,2600,2.483884297520661,http://youtube.com/channel/UCq8DICunczvLuJJq414110A
INF00256,EnriqueIglesias,YouTube,24200000,Música y baile,Estados Unidos,25300,2500,105,0.010764462809917356,http://youtube.com/channel/UC-6czyMkxDi8E8akPl0c7_w
INF00257,VaniaManiaKids,YouTube,24100000,"Animación, Juguetes",Unknown,973700,1200,0,0.0049792531120331955,http://youtube.com/channel/UCLbyJSPEe2lx3jY-G0CFR3g
INF00258,williesalim,YouTube,24100000,"Películas, Humor",Indonesia,1200000,0,978,0.004058091286307053,http://youtube.com/channel/UCPCaXSwaos-QI03iZtx8I6g
INF00259,JasonDerulo,YouTube,24000000,Música y baile,Estados Unidos,55400,0,26,0.00010833333333333333,http://youtube.com/channel/UCe3yZzUwpmy2eKKmF9svX0Q
INF00260,JamesCharles,YouTube,24000000,"Belleza, Moda",Estados Unidos,521300,37600,1100,0.16125,http://youtube.com/channel/UCucot-Zp428OwkyRm2I7v2Q
INF00261,misskaty1133,YouTube,24000000,"Videojuegos, Juguetes",Rusia,529500,9400,449,0.0410375,http://youtube.com/channel/UCcartHVtvAUzfajflyeT_Gg
INF00262,MrMaxLife,YouTube,24000000,Videojuegos,Rusia,561800,9100,518,0.040075,http://youtube.com/channel/UC_8PAD0Qmi6_gpe77S1Atgg
INF00263,ZachChoi,YouTube,23800000,Vlogs diarios,Estados Unidos,149500,2800,118,0.012260504201680672,http://youtube.com/channel/UCI78AdiI6f7VKhqW1i4B3Rw
INF00264,toyorbabytv,YouTube,23800000,Música y baile,Unknown,104200,0,0,0.0,http://youtube.com/channel/UCHAbNxkU837UAkZ-OPtdUUw
INF00265,TroomTroom,YouTube,23800000,"Animación, Juguetes",Unknown,50500,955,11,0.004058823529411765,http://youtube.com/channel/UCWwqHwqLSrdWMgp5DZG5Dzg
INF00266,Ninja,YouTube,23800000,"Animación, Videojuegos",Estados Unidos,515300,17400,279,0.07428151260504202,http://youtube.com/channel/UCAW-NpUFkMyCNrvRSSGIvDQ
INF00267,NickyJamTV,YouTube,23800000,"Música y baile, Películas",Colombia,18500,1500,57,0.006542016806722689,http://youtube.com/channel/UCpb_iJuhFe8V6rQdbNqfAlQ
INF00268,Kidibli,YouTube,23700000,"Animación, Juguetes",Unknown,92200,1300,0,0.005485232067510549,http://youtube.com/channel/UCVEDZVtA5NUtjxSXHjtvkag
INF00269,TED,YouTube,23700000,Unknown,Estados Unidos,42600,1100,79,0.004974683544303797,http://youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug
INF00270,PokemonAsiaOfficialHindi,YouTube,23700000,Unknown,Unknown,737300,3000,0,0.012658227848101267,http://youtube.com/channel/UCm1hOHNgH6x8MF22676CmZA
INF00271,GMMGrammy,YouTube,23700000,Música y baile,Tailandia,2600,103,3,0.0004472573839662447,http://youtube.com/channel/UCG9gfnA5UDoLvz-tC9B-HKw
INF00272,ValentinaPontesofc,YouTube,23600000,Unknown,Brasil,97100,1400,0,0.005932203389830509,http://youtube.com/channel/UC0ebPa2q1rwZVN7dYemunUQ
INF00273,loganpaulvlogs,YouTube,23600000,"Videojuegos, Humor",Estados Unidos,0,0,0,0.0,http://youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg
INF00274,WaveMusicBhojpuri,YouTube,23600000,Música y baile,India,5300,78,9,0.0003686440677966102,http://youtube.com/channel/UCYLlkv4hivYJlOk6Lo-RHNQ
INF00275,GoldminesCineplex,YouTube,23600000,Unknown,India,7300,65,2,0.00028389830508474575,http://youtube.com/channel/UCCrw5RBWF9i8VPt4IxL8IsQ
INF00276,SesameStreet,YouTube,23600000,Unknown,Unknown,254500,1200,0,0.005084745762711864,http://youtube.com/channel/UCoookXUzPciGrEZEXmh4Jjg
INF00277,Jelly,YouTube,23600000,"Animación, Videojuegos",Estados Unidos,282400,11300,550,0.050211864406779654,http://youtube.com/channel/UC0DZmkupLYwc0yDsfocLh0A
INF00278,BabyBusES,YouTube,23500000,"Películas, Animación",Unknown,246900,549,0,0.0023361702127659575,http://youtube.com/channel/UCy_rxpSt8DMagOUFA9Q-t1A
INF00279,vladandnikispain,YouTube,23500000,Unknown,Unknown,583100,1500,0,0.006382978723404255,http://youtube.com/channel/UCZLl7vfqlRjVL4YBHGmLVvQ
INF00280,IshtarPunjabi,YouTube,23500000,Música y baile,India,0,0,0,0.0,http://youtube.com/channel/UCopY0NAzASqmD6eVaRj2TFQ
INF00281,souravjoshivlogs7028,YouTube,23400000,Vlogs diarios,India,4700000,327600,6800,1.429059829059829,http://youtube.com/channel/UCjvgGbPPn-FgYeguc5nxG4A
INF00282,LIVCrime,YouTube,23400000,Unknown,India,20400,302,15,0.0013547008547008547,http://youtube.com/channel/UCzXpAx4v6rFLYXkJZ5nmSvQ
INF00283,LikeNastya_PRT,YouTube,23300000,Unknown,Unknown,391000,1700,0,0.007296137339055794,http://youtube.com/channel/UCtyr6UXUdZJJHuWGKzoiLfg
INF00284,TechnicalGuruji,YouTube,23300000,Unknown,India,95900,6400,332,0.02889270386266094,http://youtube.com/channel/UCOhHO2ICt0ti9KAh-QHvttQ
INF00285,vladandnikiarab2,YouTube,23300000,Animación,Unknown,584700,2500,0,0.01072961373390558,http://youtube.com/channel/UCP9MW9ATjUwwulqEYTbp-Mw
INF00286,SMOL_official,YouTube,23300000,Unknown,India,184900,4700,7,0.020201716738197425,http://youtube.com/channel/UCBBZ7No0AzEJ3qiatjSa-mg
INF00287,invictorgs3,YouTube,23200000,"Animación, Videojuegos",México,560500,18000,490,0.07969827586206896,http://youtube.com/channel/UChOQkbLHWi3zSCUjT7Kjd1g
INF00288,BenAzelart,YouTube,23200000,"Videojuegos, Humor",Estados Unidos,5000000,85600,4400,0.3879310344827586,http://youtube.com/channel/UCwVg9btOceLQuNCdoQk9CXg
INF00289,RAFAELUIZOFICIAL,YouTube,23200000,"Películas, Animación",Brasil,556800,22100,443,0.09716810344827587,http://youtube.com/channel/UC6paX0kLA8D81aYogceMufw
INF00290,DrossRotzank,YouTube,23200000,Unknown,México,1700000,120800,3900,0.5375,http://youtube.com/channel/UCNYW2vfGrUE6R5mIJYzkRyQ
INF00291,VillageCookingChannel,YouTube,23100000,Unknown,India,5900000,158000,3400,0.6987012987012987,http://youtube.com/channel/UCk3JZr7eS3pg5AGEvBdEvFg
INF00292,DUDUeCAROL,YouTube,23100000,Unknown,Brasil,1000000,46800,721,0.20571861471861472,http://youtube.com/channel/UC371icpvZj2oQaocL0i9L-g
INF00293,sia,YouTube,23000000,"Música y baile, Películas",Estados Unidos,24900,2500,90,0.011260869565217392,http://youtube.com/channel/UCN9HPn2fq-NL8M5_kp4RWZQ
INF00294,SSundee,YouTube,23000000,"Animación, Videojuegos",Estados Unidos,1600000,61200,1900,0.2743478260869565,http://youtube.com/channel/UCke6I9N4KfC968-yRcd5YRg
INF00295,mmoshaya,YouTube,22800000,Unknown,Arabia Saudita,365300,5200,457,0.02481140350877193,http://youtube.com/channel/UCPOw2O3_uZ1doro9iR4x6vw
INF00296,bobbyprankster,YouTube,22800000,Unknown,India,4200000,228000,311,1.0013640350877193,http://youtube.com/channel/UC5apxzE3aEOpvP0XkeuW8mw
INF00297,NetflixIndiaOfficial,YouTube,22800000,Unknown,India,42900,1400,57,0.006390350877192982,http://youtube.com/channel/UCZSNzBgFub_WWil6TOTYwAg
INF00298,fgteev,YouTube,22800000,"Películas, Videojuegos",Estados Unidos,665600,8700,1200,0.04342105263157895,http://youtube.com/channel/UCC-RHF_77zQdKcA75hr5oTQ
INF00299,SidhuMooseWalaOfficial,YouTube,22700000,Música y baile,India,20700000,2300000,532000,12.475770925110131,http://youtube.com/channel/UC9ChdqQRCaZmTCwSJ49tcbw
INF00300,rotanamusic,YouTube,22600000,Música y baile,Arabia Saudita,36600,353,17,0.0016371681415929202,http://youtube.com/channel/UCNhqvQMXIgRfjAGmxQqdNRw
INF00301,THECHAINSMOKERS,YouTube,22600000,"Música y baile, Películas",Estados Unidos,73700,3200,46,0.01436283185840708,http://youtube.com/channel/UCq3Ci-h945sbEYXpVlw7rJg
INF00302,disneyla,YouTube,22600000,"Películas, Animación",Unknown,34500,216,0,0.0009557522123893804,http://youtube.com/channel/UCq3zaHCaZtb3TtNwwz0PK2w
INF00303,ShriPrashant,YouTube,22600000,Educación,India,85000,7200,44,0.032053097345132744,http://youtube.com/channel/UCMgapddJymOC6MBOiOqia1A
INF00304,dualipa,YouTube,22500000,Música y baile,Estados Unidos,416700,38300,583,0.17281333333333335,http://youtube.com/channel/UC-J-KZfRV8c13fOCkhXdLiQ
INF00305,charlieputh,YouTube,22400000,Música y baile,Estados Unidos,61600,4500,146,0.020741071428571428,http://youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ
INF00306,royaltyfam,YouTube,22400000,Humor,Estados Unidos,4200000,74700,7000,0.36473214285714284,http://youtube.com/channel/UCja7QUMRG9AD8X2F_vXFb9A
INF00307,vladandnikidn,YouTube,22300000,"Música y baile, Películas",Unknown,264600,759,0,0.003403587443946188,http://youtube.com/channel/UCgG9IWOPcCIfQoI00xQBUbg
INF00308,NatGeo,YouTube,22300000,Unknown,Estados Unidos,35300,700,37,0.0033049327354260087,http://youtube.com/channel/UCpVm7bg6pXKo1Pr6k5kxG9A
INF00309,smilefamily363,YouTube,22300000,"Animación, Juguetes",Unknown,12100,59,0,0.00026457399103139013,http://youtube.com/channel/UCjZ-Ekz7JDN6GDXwusvSHvg
INF00310,EvaBravoPlay,YouTube,22200000,"Animación, Juguetes",Unknown,889100,3300,0,0.014864864864864866,http://youtube.com/channel/UCvYhgH0hXziSz9IyPztzUug
INF00311,TlnovelasOficial,YouTube,22200000,"Música y baile, Animación",México,2900,95,2,0.0004369369369369369,http://youtube.com/channel/UCKyU-wd-KY4PMOcOpPQgQcw
INF00312,khangsresearchcentre1685,YouTube,22200000,Educación,India,2900000,168700,7700,0.7945945945945946,http://youtube.com/channel/UCatL-c6pmnjzEOHSyjn-sHA
INF00313,infinite,YouTube,22200000,"Videojuegos, Humor",Estados Unidos,787600,33000,1200,0.15405405405405403,http://youtube.com/channel/UC_hSjGOO67A6gIDUcyuv_8A
INF00314,chotanawab,YouTube,22100000,Unknown,Unknown,2100000,157900,1100,0.7194570135746606,http://youtube.com/channel/UCWABpVNM7ysT4KGXiUpShRw
INF00315,VijayTelevision,YouTube,22000000,Unknown,India,72800,1200,9,0.0054954545454545456,http://youtube.com/channel/UCvrhwpnp2DHYQ1CbXby9ypQ
INF00316,gmapublicaffairs,YouTube,22000000,Noticias y Política,Filipinas,3300,86,1,0.00039545454545454546,http://youtube.com/channel/UCj5RwDivLksanrNvkW0FB4w
INF00317,IanLucasOficial,YouTube,21800000,"Películas, Humor",Argentina,4900000,255300,8000,1.2077981651376146,http://youtube.com/channel/UCmzDf_a7CCFuxos7hspcWRQ
INF00318,MrDegreeOfficial,YouTube,21800000,Unknown,Estados Unidos,4300000,115600,85,0.5306651376146789,http://youtube.com/channel/UCeYTfGpNCmVhlxjQxBDrGPA
INF00319,IShowSpeed,YouTube,21800000,"Videojuegos, Humor",Estados Unidos,1500000,58300,1400,0.2738532110091743,http://youtube.com/channel/UCWsDFcIhY2DBi3GB5uykGXA
INF00320,somoynews360,YouTube,21800000,Vlogs diarios,Bangladesh,11700,257,8,0.0012155963302752293,http://youtube.com/channel/UCxHoBXkY88Tb8z1Ssj6CWsQ
